Machine_ID,Temperature (°C),Pressure (bar),Speed (RPM),Material Flow (kg/s),Kp,Ki,Kd,FLBC Output,System Oscillation (%),Predictive Maintenance Score,Equipment Health Index,Unplanned Downtime (min),Resource Utilization (%),Production Throughput (units/hr),Energy Consumption (kWh),System Response Time (ms),Error Rate (%),System_Status
50,50.36206567023452,1.9788421762440913,1074,19.747928911324706,1.1283649713844404,0.035339410066965934,0.3128361091309172,1.987737212135591,2.2123266044201646,0.8956909052547686,92,0,96.13346353191041,143,48.33645001003444,24,4.882988687947333,Needs Maintenance
6,62.46286958328916,3.1913070445546845,1068,19.206914007786196,0.8450168399245661,0.012189308276999437,0.3633936850947431,1.4186951433276842,2.658904785783707,0.6000681114654767,73,5,95.97043234600207,101,56.44456225154021,15,3.7978663429932396,Stable
17,56.59626975386801,3.2811454684875647,1498,10.928771894944742,0.7843244917105425,0.013686513667932441,0.9151697803963212,1.8543515668005308,4.91258452663027,0.811939684303143,87,3,97.00545629264509,116,53.81359724364994,24,4.376627797189203,Unstable
88,84.06200751622549,1.7113216962808269,1251,18.630231756665133,0.6918033975692061,0.017191435905729482,0.8627156138961292,1.1988945014298042,3.3583681794096987,0.6542275902235865,72,2,96.38024739973477,145,46.61040998557037,18,1.218105500077683,Needs Maintenance
91,59.611964938014665,1.689930550456753,1723,11.380154870200517,0.5810386104650568,0.04318891465286498,0.981435498262069,1.4047250638296587,2.2629495085839597,0.6197435282071729,89,2,95.56215967357423,137,49.52922542478799,10,2.3121667444755207,Stable
54,79.75532443770008,1.982603284509928,1887,12.961431644014205,0.6362303878378601,0.02941879283142857,0.8391815120312469,1.9511818108497045,4.668722403429398,0.7372010040047425,99,3,87.99904960483249,88,46.688289027092246,22,0.8090810879872492,Unstable
75,76.04590339526696,2.741857134956862,1661,17.38069123338517,1.3061958810037908,0.043749493056268976,0.4031798996576198,1.0311155999173578,4.21788420549432,0.6319031178767324,72,7,85.04962274361651,126,43.497628743519186,18,3.448770843612462,Stable
41,71.66216562345424,2.818974273110702,1918,18.822353516142492,1.1154275763323602,0.04185853235825796,0.4972395110843447,1.410236016287568,2.952863631610184,0.7315279836295473,99,7,95.89292108044985,120,44.29968773501999,11,3.8076738937291523,Unstable
21,89.5079677104433,2.1660768467973464,1224,14.614929614915926,1.459640211765588,0.01740091107951037,0.3263953845173345,1.7134190609006716,2.2236556546106963,0.744867436798283,78,6,89.03032930246819,112,40.802701008698854,25,1.7979887850721095,Unstable
78,71.08355739062509,2.901592445267224,1718,17.398146240479342,0.7341205146585797,0.02280018078848553,0.8309025543932329,1.35771780182509,3.2106788476792967,0.7093236813766958,95,0,90.48470264999688,120,49.82150708754179,24,2.9083038807182033,Needs Maintenance
95,82.50979860656125,1.71792828340422,1600,11.476009452194099,1.2090986799965382,0.029706958090779653,0.7074474170581873,1.04520166397727,2.4261043776897595,0.7768111427795971,95,4,87.9493576963975,124,52.63316625111885,18,2.2160080742401074,Needs Maintenance
56,73.45409871300555,2.278721682561765,1774,12.553136360993602,1.1903751213619476,0.03615566296162021,0.6336160057152199,1.352843281427963,4.55136873495719,0.8129108259900161,85,3,90.44802089058999,118,46.575525822038145,22,4.286516115123771,Unstable
95,51.3886437536544,1.5714454276287109,1997,17.327922783811808,0.9837552099577317,0.028324085284434197,0.8485288948282783,1.1623490207093785,3.425305057511327,0.8467123748719463,98,1,91.19724837729326,83,40.24306811519438,27,2.5281187272925485,Needs Maintenance
46,79.51945529100647,3.33986946356279,1789,19.965220719246723,0.7988202348114175,0.022984689692459096,0.3462191221307971,1.895866939157868,4.233465169847799,0.6316928546610725,71,4,96.05678742486467,136,50.48468075766577,25,3.6436922902716766,Stable
49,81.63950876994384,2.4172251504473046,1028,17.57132308298323,1.1916073411640309,0.04907542359988242,0.6170454121842093,1.006324074454096,3.2870986317215305,0.6289715826353596,86,7,89.95777361037634,117,56.45458432582319,20,1.90274170638639,Needs Maintenance
29,52.79776040554525,2.3382101725734135,1419,15.581414934029423,0.9459239599513427,0.01277947299010612,0.5879512244662106,1.4689428434408158,2.7848608318720216,0.876480479897231,91,4,96.62706809808039,88,51.93927931432886,22,2.3378485453168665,Stable
13,84.07055408773039,1.6338696164430837,1054,15.072734639437083,1.2854833592352066,0.04794607066373908,0.37232352677410585,1.5879099034289237,4.651006826935961,0.8533232021762156,72,8,97.3433994603519,121,50.48228578443404,18,2.692876342217943,Needs Maintenance
2,88.07005020711344,3.4375128908106865,1273,16.824510186285856,0.6779720483788435,0.04668558060773137,0.8722873394390966,1.3063672241011863,4.66651874680811,0.6128663061021985,90,9,97.16231605821483,86,40.052425318371256,25,2.0100373137550998,Unstable
65,59.76560474779996,3.128357793274761,1613,18.189071135374597,1.3874639235710915,0.031965127238773414,0.9572076329438923,1.0056454505597667,2.402054966492368,0.6879497942192745,78,9,96.51005882174015,141,53.056567964440035,16,3.4963052161372876,Unstable
83,81.28685052364985,1.7487656624826486,1077,17.03699779629051,1.470257109726057,0.027506453125928136,0.38797872399676225,1.7048710100433817,4.451384426046755,0.7639290948233541,86,7,85.6716933815535,144,46.176688480146815,25,4.381882120171305,Stable
7,68.76820002478553,2.66249878921635,1003,19.53241413318642,1.1935045286247417,0.03341715313860317,0.45798949744407547,1.4330431979087896,2.268217643597623,0.8994455664165004,80,5,93.07889103876695,130,50.728375986861344,19,2.603219002625024,Unstable
38,74.8544134443263,2.805063812433713,1254,19.308069678476016,1.2311580401981814,0.03910680618410981,0.42188899761927967,1.989761951192068,2.7304436145144853,0.6268219292950385,82,1,86.98699103462461,140,56.25038681152553,17,2.28496651832997,Needs Maintenance
29,70.96433859066977,1.6426704106547108,1469,17.57528775027103,1.0412024440151062,0.03070457163031766,0.774326763140617,1.1718442069531112,3.372441596446299,0.6444143630710368,79,6,86.58175292103083,128,43.79238322395833,18,3.699787636559134,Unstable
28,62.4111791770142,1.6150037237681778,1408,17.466181316336254,1.0671705022781355,0.026965766951180095,0.9765353809571697,1.4938437141464058,3.9723757456690305,0.6046026574469638,98,4,95.7640675826207,118,58.00319414226571,11,3.0492817888449903,Unstable
56,66.10526736442725,3.3447331186626013,1409,18.5554867231085,0.6719817460165375,0.016200527670612145,0.5146497609916407,1.2254304705916508,4.027983512361837,0.625367431342692,79,6,90.1763112004119,96,40.500422555739156,16,1.0124429172305418,Needs Maintenance
47,74.18235030767248,2.223923872458297,1321,15.685840370214148,1.009082783908252,0.021653526868534917,0.4385391891475128,1.2232058440034277,3.156622486764417,0.6380919024253111,85,2,95.83866871038204,132,47.06860596579766,18,1.6556441024889499,Needs Maintenance
75,63.096798381178395,1.5436891091646885,1022,13.237755792652695,1.3499393107557465,0.03831156627639613,0.8954067766614371,1.04642712240606,4.1624704686998015,0.7620025056478734,77,6,91.59308768203567,100,45.09108985491438,15,2.88460598952042,Unstable
6,72.52377111489972,2.6873752386740413,1697,12.540211490955627,1.3597287835022325,0.038007530371762126,0.6381919275753095,1.609568533898464,2.273198546246543,0.7421759282733575,82,9,87.70898782711473,144,58.22512303668576,24,4.655231005958257,Stable
58,64.9211366797472,2.430598401221819,1528,11.992274437900202,0.9102053449726214,0.03127941981910183,0.8240501938767568,1.6539042371695425,3.279772835557804,0.8923199496477436,87,1,89.43706393041163,110,57.151167932963666,22,0.6779782820131486,Unstable
54,82.14296341535491,2.386816425989433,1284,18.301377644387735,0.7745794074330027,0.032109740193465214,0.6920047439625338,1.131945029116245,2.7618901305713823,0.6069751305852455,82,7,85.3237659067006,100,41.12828745320183,29,1.0549130552390504,Unstable
67,54.256848950525274,2.1505927852885405,1696,17.365097653410505,1.2346204829605651,0.04203414532903722,0.9588233283723309,1.1368717205761465,4.99856728058903,0.8617018852092133,74,1,87.04669234755379,103,45.59101832050445,28,1.5345714002426325,Needs Maintenance
89,52.93276449324089,2.7961032974994096,1316,14.303300025351426,0.538305245360408,0.035731890399201494,0.3557495977929149,1.5523217333166839,3.1540497758736596,0.7674081117306093,79,2,91.6340848464435,91,45.45524244394087,11,4.001606979781123,Needs Maintenance
47,76.04322334627614,1.504827508801953,1602,12.393598652258591,0.8936327237367934,0.017228940025717288,0.6071400430549438,1.584168280948687,3.893543440089827,0.8627867221333827,70,1,92.38229870559736,109,51.402456829708306,22,4.711219101040742,Needs Maintenance
24,57.3432977480014,3.341406002407201,1403,12.036817650173745,0.9520009380537655,0.020855472131780052,0.9381431069081427,1.5509173075665346,3.7362333771991225,0.6024783739890301,77,7,97.59293053801665,121,50.62134765733195,19,2.5210676543856203,Needs Maintenance
28,58.50723137364905,2.5303473648136254,1848,19.61070317469455,0.648662727753113,0.02658496494908095,0.2682797344629151,1.9968742518459472,3.506585030993728,0.7786155051960131,82,6,90.54825576937775,135,57.96108578881427,26,0.664473505316427,Stable
59,79.97678021604762,2.7921405185429164,1972,14.006550017730317,1.2060409839581683,0.03263234536744697,0.9402839256792943,1.0254409011324395,4.124587813917609,0.6990983068099663,88,3,91.63514309276128,134,52.15442808523939,26,1.4085322525980044,Unstable
8,56.33492082116801,1.6040756753891208,1076,14.110407805746114,0.6656200594101713,0.018162922336072276,0.7547160020787023,1.917045590154476,3.1838148549837215,0.6539533340506624,93,4,90.9156721625058,97,44.671581662437326,28,4.658975430095956,Stable
57,72.97478896956056,3.0367299853852012,1443,18.633451045230608,0.659164738088654,0.010603521208427797,0.5593897046207326,1.432102897411628,3.6557036554855173,0.8499665314114502,78,2,89.39210051403894,117,43.83398542323269,14,0.5868460950214314,Stable
2,62.72124736345849,1.5623247064010066,1366,10.090941803024192,0.9338080365183268,0.02435881718748035,0.6312712041654351,1.7967728605698454,4.527292406451341,0.7203689998835076,97,4,88.96524243517308,130,52.824299804700495,26,3.8022355373965517,Stable
19,70.12063023389742,3.4978104097833214,1779,12.146081113636647,1.3651784290439761,0.04288525825542773,0.35368444574564056,1.1077360119461241,4.568724393860581,0.6534414170474114,94,1,89.64026736412227,127,59.06365838479674,25,2.3332799344047945,Needs Maintenance
46,66.87415867957934,1.8336930911873157,1061,14.529013004399562,0.5029340578026765,0.023969291636365478,0.25715224048705915,1.7438247703851322,3.6830433590897966,0.771651563186297,80,6,87.1634346271814,108,58.158450748338424,21,3.6097279372435076,Unstable
43,54.79824830992768,2.9758201073299784,1424,18.274809597570062,0.8601177154890038,0.03400495759757986,0.32500907184908445,1.5355258826955995,2.6912659154430116,0.8231210444857338,72,6,90.34595571421158,115,43.795735548691525,28,0.6960230625758901,Stable
27,67.33632869487361,2.491954933385482,1871,15.47111319738281,0.946781163031378,0.042391361069532556,0.39479620734814563,1.8831759706143232,3.683146206100111,0.7827524638138974,89,6,95.62857494204137,141,55.063754076963484,27,2.647299241000413,Stable
93,73.04993000484751,1.6849199318455146,1133,16.820072712381986,1.1987206400289105,0.02841923294035035,0.5478705978421319,1.1861882189781427,3.1517436815036275,0.8972270821636665,73,5,94.91173181278936,97,49.34937594815317,22,2.6410997021355422,Unstable
90,83.47588280067492,1.849333893072162,1751,11.959610827762896,0.7299658434000832,0.042246966417660216,0.49687484153981115,1.111773975604693,4.884211415265224,0.6532176469330834,86,5,89.65896682357106,111,48.395194537407846,22,1.2717808506935087,Needs Maintenance
33,52.738616241377464,2.830766816709448,1116,16.11869799000739,1.2751050805803632,0.016136787886509844,0.6740550310314886,1.4224122970980109,4.585916232669534,0.8847897242427738,74,4,92.66746684797589,135,58.80917064783067,25,1.6515680078784474,Needs Maintenance
73,79.57882118186191,3.1169866809783753,1407,19.05284942607639,0.5162650741174433,0.02307649869009569,0.9548044670304281,1.654033006981574,3.5981572138498974,0.6610604153761283,96,0,87.65458781370609,83,59.37517109391855,18,1.2116725725628488,Unstable
2,80.46166192304436,2.8924611870482875,1084,19.819177845014142,1.283916509679203,0.04588816523727166,0.5510097765213038,1.2340762039841153,3.2355903961593553,0.814827575349454,81,1,88.51609837301461,85,52.063776468090374,19,4.223505811908259,Stable
45,57.77095814048169,1.6418818339998553,1399,10.507685310393969,1.38661714895066,0.011104670874948189,0.6630919164060469,1.438474123018087,4.016078405885598,0.6984458002424195,95,5,92.68083238739715,128,40.74696377498429,15,1.8646948160295027,Stable
68,80.85893379438426,3.330277640809792,1534,13.488704166052905,1.4231687117541794,0.018265727395668212,0.8992872944206645,1.030457808070497,2.2726296151089453,0.8564025124152791,99,1,87.7224297206841,136,43.11385195511866,16,3.3229136165461814,Stable
33,72.81250031306016,1.6071531192148159,1570,18.81004084814708,1.0274959445582614,0.0429934863758296,0.8852898689799409,1.9276745414995191,4.849487616459097,0.7664477389509918,81,4,97.50424336652398,85,42.12260038618039,10,1.2232100713594356,Stable
8,59.21376622528458,2.3289534548151387,1274,13.921106691353573,0.5697534853203392,0.018085704249735414,0.8352029913639141,1.8959306980804569,2.8484654345851306,0.6571082814017046,70,2,97.32006605162856,145,46.80933185380815,18,0.5996262332396566,Unstable
18,79.63477073540872,2.5851466539319112,1632,13.262205069809315,1.2561922341067806,0.025750205662616266,0.6865691014131574,1.4445735010694285,4.2271098112693455,0.6684993757105833,81,3,88.89908216714986,80,43.36040104385357,26,2.2999235823210586,Stable
65,54.894322441053035,3.177338239285513,1662,11.5147118897085,0.8747199567880547,0.017302133968683575,0.7217089089284923,1.773144451312675,4.651297155873806,0.8581945426405111,71,1,93.90998276193241,123,47.47591249054345,28,2.4352344129971897,Needs Maintenance
93,72.09293474621998,1.9038102410303817,1471,18.816479545748106,0.9489267092688944,0.012444118259464143,0.8756451005697283,1.6739812723165506,4.547775879498939,0.6415642327334082,81,3,97.14686902497252,140,51.451063872821976,25,3.6891734024705136,Stable
31,79.500846766962,1.7674833277343485,1573,13.184072802446673,0.9886256665033851,0.041665733461380604,0.8977778153642384,1.633947043751506,4.164729116672989,0.6791548612844917,74,6,92.86473756889093,137,48.517207495896066,15,2.8078682423668577,Needs Maintenance
56,86.88417292158843,2.200952409605515,1958,17.736174164533573,0.770688400617604,0.04247251669585498,0.47829011961444734,1.3124313446683806,4.589229882041432,0.8619705620451363,97,9,85.11599646606034,128,56.54430194337611,19,4.54437201674776,Needs Maintenance
57,68.27271218224541,3.191334698197543,1297,11.949582714986306,1.0049114512501394,0.04074988525450052,0.24955721486319035,1.5768079196382558,2.35763132852172,0.6109383152476855,89,7,95.84413340670974,110,40.90302728824584,17,4.747001501157661,Stable
49,53.37561984147506,3.1375282051026696,1600,11.59769377480954,0.9564154147487555,0.010306560799082338,0.7010118432602666,1.575358295026239,2.954411657722463,0.7571686509510611,99,8,88.26189780724927,82,47.11357128061965,19,3.90079543631778,Unstable
10,82.40062797295151,2.3295649226104667,1559,14.150337335560113,1.0154487919957274,0.019308369754519435,0.3615759061630801,1.989090779015923,4.9087754634591505,0.7262481327020979,87,2,95.75352379116794,80,50.533970758251726,20,2.185749744265427,Needs Maintenance
64,62.79356039239053,1.818938690641649,1391,11.484009325608078,0.9268156556751779,0.020437943000997903,0.915092380173667,1.689139636851098,4.231586134154034,0.7210831476305505,78,3,91.51037192915261,98,40.95707390101569,10,0.6862385164594357,Needs Maintenance
77,81.47078013428509,2.2948963137981835,1869,17.42881493667939,1.2379173933540253,0.030857960966675202,0.25476697546686244,1.371112938430128,4.7622998253900715,0.7753346729272278,94,6,88.49509568696851,107,58.30514369835646,14,3.499083713870761,Stable
43,57.23892255912009,3.094518051296215,1570,16.098937416692994,0.9067241039740984,0.02266112600791879,0.7123285094612275,1.4366145622017263,2.277263301359536,0.8747851411537033,96,2,85.73291648677719,94,41.66755125797257,21,3.0212153401863784,Stable
46,85.29282742859976,3.283527481511337,1439,19.731529264055318,1.0466404757057994,0.04657962646452227,0.7311048477310724,1.6494268507767726,3.0367582677205496,0.8311770430278264,72,9,92.22566626755695,96,40.864268438051916,21,0.933331010951705,Needs Maintenance
69,80.639720410651,3.130932594813829,1979,14.527554512749155,0.7377180260207923,0.048816112027316276,0.652518050700318,1.1309819037679123,3.21827012655172,0.6988012235840702,71,3,97.13471986012337,99,46.80756601678537,28,2.0846655007498254,Unstable
42,88.9699283413764,3.4918624840606585,1633,14.41530501373377,1.3877041827582999,0.024036600502083148,0.2936536131420847,1.1429916820528359,4.2845318951524165,0.7854654189948783,98,5,86.09338847949496,92,44.45152835142061,18,4.198370266806603,Stable
41,55.371118674479334,2.8486716074790026,1617,19.47338045398313,1.0218807270185075,0.018383915325127516,0.7343140393109091,1.5484673282084134,4.41148849166044,0.6530734792779731,83,2,96.98117839617039,149,40.955023642368594,15,4.180371818036228,Unstable
92,52.86991856902855,2.4724173770396853,1170,12.38185705599562,1.0562377257002904,0.0241696079453515,0.8697679282314148,1.528147880795364,2.0894321685614785,0.8955285859019217,93,7,94.04745645570091,124,45.85015390058127,28,1.0665380916724416,Unstable
31,58.828503437776746,1.816896074379812,1083,10.54610303213469,1.4718453013254846,0.030504609764128,0.43270148338526604,1.469406841989258,4.573573350552467,0.691470937315519,87,3,88.87217217907275,131,59.46521766060984,21,1.52366721662093,Stable
58,67.4945225140711,2.4436789276897217,1753,10.935978061266542,0.7757687613660714,0.018205367235445087,0.8386801385248515,1.9333720730922193,2.2398281305500767,0.7137640244121723,72,8,94.26459867207814,116,53.69192100232654,20,2.764853490162328,Unstable
16,56.39519053465766,2.8824933275719786,1009,11.942735710018015,0.947201032216438,0.043192850588691406,0.7237802787987544,1.411204067211854,3.990087602044044,0.635466723621738,95,5,95.31067099351974,85,48.27033060579918,22,4.800422602699202,Stable
58,86.82951742772224,1.6534790274905125,1390,15.93876225365221,1.0821631960983702,0.031117760149905645,0.5846502314374128,1.0891704771863835,2.306489701718666,0.870684471132187,98,4,92.0877440246262,109,52.2038966329726,27,3.8270128815320037,Stable
68,50.86557299780655,1.966294607236173,1919,14.075343801536452,0.9851101397181727,0.03676044098918155,0.4957494261896693,1.2131371043064552,4.654618521638926,0.8943115880043636,97,6,92.10406906300908,91,59.52462513401949,11,3.3749499039179027,Stable
